Country Name,Country Code,Series Name,Series Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,0.125363651,0.384751509,0.993480548,1.359494772,0.865186525,0.617838918,-0.024640404,0.861875993,0.274482468,0.480054396,0.923222729,,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.510339485,1.889045125,2.099356886,2.122962382,0.977703457,1.557727747,,,,,,
New Zealand,NZL,"Population, total",SP.POP.TOTL,3112900,3124900,3156100,3199300,3227100,3247100,3246300,3274400,3283400,3299200,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4509700,4595700,4693200,4793900,4841000,4917000,4955000,4993000,5030000,5067000,5102000,5137000
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2.924305543,2.856393103,2.787541739,2.700813456,2.593473831,2.47704339,2.349809492,2.238376839,2.172375986,2.164473864,2.191747239,2.230491183,2.24622747,2.220209019,2.139614247,2.02323844,1.903298999,1.799209366,1.704361966,1.623859986,1.555883066,1.489336824,1.427215419,1.384988584,1.366571663,1.36539626,1.370910713,1.374179594,1.374697898,1.368535989,1.357700656,1.34688315,1.337558375,1.327178181,1.315508853,1.302091432,1.288955673,1.274855157,1.255357967,1.229573677,,,,,,
Nicaragua,NIC,"Population, total",SP.POP.TOTL,3265519,3360140,3455123,3549711,3642976,3734341,3823130,3909671,3995533,4082958,4173434,4267568,4364512,4462497,4559006,4652185,4741578,4827661,4910647,4991040,5069302,5145366,5219328,5292118,5364935,5438690,5513763,5590055,5667432,5745526,5824065,5903039,5982526,6062454,6142733,6223240,6303974,6384855,6465513,6545502,6625000,6702000,6779000,6855000,6931000,7008000
Niger,NER,Population growth (annual %),SP.POP.GROW,2.883742498,2.875293661,2.875623457,2.876451289,2.878651662,2.885181218,2.891369705,2.90804725,2.950868846,3.024783665,3.117207612,3.21374592,3.29934014,3.368839145,3.417403394,3.451576909,3.482383094,3.515548561,3.547143466,3.578408877,3.60876885,3.637791569,3.664514485,3.688328598,3.709076163,3.7278624,3.742123504,3.756527931,3.77853074,3.809711497,3.844154032,3.876360997,3.898694473,3.907245338,3.899889965,3.881581481,3.860078795,3.839154453,3.816869199,3.793668153,,,,,,
Niger,NER,"Population, total",SP.POP.TOTL,5989004,6163705,6343523,6528641,6719309,6915997,7118883,7328943,7548433,7780245,8026591,8288735,8566770,8860287,9168312,9490288,9826598,10178201,10545716,10929918,11331557,11751365,12189983,12647984,13125916,13624467,14143971,14685399,15250908,15843133,16464025,17114761,17795191,18504255,19240157,20001663,20788838,21602472,22442948,23310715,24207000,25131000,26084000,27066000,28080000,29126000
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.849252191,2.709843332,2.599831616,2.53426438,2.528879693,2.5624216,2.602904427,2.625517401,2.630947033,2.612565799,2.579309849,2.54594937,2.521577563,2.503346905,2.493413935,2.489914474,2.488916992,2.488785116,2.491318779,2.496357004,2.503846969,2.511616536,2.521515111,2.537254552,2.55966188,2.585689094,2.610843826,2.632173264,2.649864293,2.662916691,2.671442933,2.677883827,2.680913555,2.676900328,2.665019173,2.6474192,2.627702662,2.607676386,2.586545852,2.564841886,,,,,,
Nigeria,NGA,"Population, total",SP.POP.TOTL,73423633,75440502,77427546,79414840,81448755,83562785,85766399,88048032,90395271,92788027,95212450,97667632,100161710,102700753,105293700,107948335,110668794,113457663,116319759,119260063,122283850,125394046,128596076,131900631,135320422,138865016,142538308,146339977,150269623,154324933,158503197,162805071,167228767,171765769,176404902,181137448,185960289,190873311,195874740,200963599,206140000,211401000,216747000,222182000,227713000,233343000
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,1.122482203,0.896758419,0.703816035,0.543312998,0.432453958,0.359914027,0.302539464,0.238001304,0.162446024,0.067979452,-0.032155485,-0.146683972,-0.233201787,-0.233142057,-0.117254562,0.07813456,0.311677841,0.50914603,0.62114215,0.611281466,0.513647494,0.393510415,0.297475395,0.219288818,0.176232762,0.156655294,0.138623354,0.111176871,0.091319589,0.083455185,0.082226596,0.084282115,0.086380594,0.086209706,0.082237124,0.074715496,0.068123807,0.06010463,0.046194989,0.024049441,,,,,,
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1924197,1941530,1955243,1965895,1974415,1981534,1987538,1992274,1995513,1996870,1996228,1993302,1988659,1984028,1981703,1983252,1989443,1999598,2012057,2024394,2034819,2042842,2048928,2053426,2057048,2060273,2063131,2065426,2067313,2069039,2070741,2072487,2074278,2076067,2077775,2079328,2080745,2081996,2082958,2083459,2083000,2083000,2081000,2079000,2077000,2074000
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,6.168482411,8.772256114,10.49363702,11.4875279,11.97555681,11.8915292,11.96383238,11.67046389,10.21169511,7.762639794,4.955545081,1.978034151,-0.40797978,-1.55694105,-0.864780087,1.109246966,3.536040999,5.197066009,5.709292948,4.859516557,3.213674851,1.499501208,0.169606263,-0.812949728,-1.217102868,-1.237404617,-1.17414001,-1.193522777,-1.081544354,-0.79399046,-0.410488354,0.075937883,0.552054059,0.867139583,0.946513983,0.855206185,0.728782877,0.663417067,0.564156498,0.585463293,,,,,,
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,16633,18158,20167,22622,25500,28720,32370,36377,40288,43540,45752,46666,46476,45758,45364,45870,47521,50056,52997,55636,57453,58321,58420,57947,57246,56542,55882,55219,54625,54193,53971,54012,54311,54784,55305,55780,56188,56562,56882,57216,58000,58000,58000,59000,59000,59000
Norway,NOR,Population growth (annual %),SP.POP.GROW,0.321225576,0.344079656,0.36727828,0.331060292,0.282202673,0.2994715,0.356688644,0.468049547,0.537922759,0.412807535,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,,,,,,
Norway,NOR,"Population, total",SP.POP.TOTL,4085620,4099702,4114787,4128432,4140099,4152516,4167354,4186905,4209488,4226901,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5391000,5436000,5482000,5529000,5575000,5620000
Oman,OMN,Population growth (annual %),SP.POP.GROW,5.568546751,5.576944751,5.539800917,5.355538403,5.013877101,4.598746867,4.10352634,3.689642948,3.532658236,3.688110032,3.997079532,4.404843941,4.618102351,4.38149975,3.616770661,2.566734117,1.458143514,0.584343373,0.093388485,0.13490823,0.577908105,1.182980461,1.723478993,2.173681819,2.456865875,2.652448284,2.730211888,2.917397634,3.469390162,4.451407873,5.58640038,6.666674659,7.32038057,7.349640007,6.739017689,5.790631303,4.845614386,4.083954207,3.445117966,2.968313394,,,,,,
Oman,OMN,"Population, total",SP.POP.TOTL,1154377,1220585,1290111,1361087,1431070,1498418,1561185,1619863,1678110,1741156,1812161,1893768,1983275,2072104,2148419,2204277,2236654,2249762,2251864,2254904,2267973,2294962,2334858,2386166,2445517,2511251,2580758,2657158,2750963,2876186,3041434,3251108,3498029,3764805,4027260,4267348,4479219,4665935,4829483,4974986,5107000,5223000,5324000,5412000,5494000,5573000
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,3.246327847,3.309111298,3.35307922,3.363941241,3.336807567,3.28333614,3.227341847,3.173764076,3.109144826,3.033977558,2.955558407,2.866813712,2.78844997,2.749601004,2.759564142,2.797005942,2.845336748,2.870200549,2.847723493,2.765684503,2.647398688,2.521498071,2.41700998,2.341923724,2.305981732,2.296422881,2.29323254,2.28167066,2.26305181,2.233333997,2.197033999,2.159028902,2.126711756,2.103632169,2.092276276,2.087629055,2.084320949,2.074997082,2.05587987,2.029214863,,,,,,
Pakistan,PAK,"Population, total",SP.POP.TOTL,78054343,80680459,83431605,86285935,89213706,92191510,95215378,98285755,101389603,104512881,107647921,110778648,113911126,117086685,120362762,123776839,127349290,131057431,134843233,138624621,142343578,145978402,149549700,153093373,156664697,160304008,164022627,167808105,171648986,175525609,179424641,183340592,187281475,191262919,195306825,199426964,203627284,207896686,212215030,216565318,220892000,225200000,229489000,233757000,238006000,242234000
Palau,PLW,Population growth (annual %),SP.POP.GROW,-0.40970231,0.817732907,1.911733963,2.579109002,2.703905412,2.492364164,2.215083805,2.089222444,1.956241174,2.109246551,2.344986009,2.511689791,2.652166825,2.700344503,2.587474311,2.638800141,2.468692853,2.36481377,2.174476188,1.96854633,1.737062235,1.460107517,1.28643857,0.872083811,0.292368391,-0.433818275,-1.225823442,-1.974326365,-2.398297823,-2.265635313,-1.821242392,-1.176484158,-0.593473552,-0.192929754,0.113533164,0.221019613,0.339079161,0.467172211,0.554390332,0.562440575,,,,,,
Palau,PLW,"Population, total",SP.POP.TOTL,12179,12279,12516,12843,13195,13528,13831,14123,14402,14709,15058,15441,15856,16290,16717,17164,17593,18014,18410,18776,19105,19386,19637,19809,19867,19781,19540,19158,18704,18285,17955,17745,17640,17606,17626,17665,17725,17808,17907,18008,18000,18000,18000,18000,18000,18000
Panama,PAN,Population growth (annual %),SP.POP.GROW,2.413698875,2.371668062,2.331284624,2.293112448,2.25838634,2.227029527,2.197159893,2.16998096,2.145974605,2.125194619,2.107115602,2.089396031,2.072451266,2.060418668,2.052729963,2.048530792,2.045715103,2.039713885,2.025760587,2.001592443,1.970629913,1.938630408,1.908747327,1.882967812,1.861870367,1.844444342,1.828377907,1.811763539,1.794311712,1.776150401,1.757809351,1.736185243,1.715705644,1.704287378,1.703029701,1.707123796,1.713624922,1.7115912,1.69258055,1.651786891,,,,,,
Panama,PAN,"Population, total",SP.POP.TOTL,1978487,2025971,2073757,2121860,2170325,2219201,2268500,2318264,2368551,2419426,2470947,2523118,2575954,2629580,2684116,2739668,2796291,2853913,2912316,2971196,3030328,3089648,3149188,3209048,3269356,3330217,3391666,3453675,3516204,3579215,3642687,3706483,3770624,3835437,3901315,3968487,4037078,4106771,4176873,4246439,4315000,4382000,4447000,4511000,4574000,4636000
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2.641690618,2.677183346,2.699762589,2.696742925,2.662525987,2.60841852,2.551541626,2.501916664,2.456690231,2.417885406,2.38639031,2.348967153,2.31494821,2.306303749,2.328879161,2.368243004,2.422445274,2.460757297,2.450540877,2.379292906,2.273150029,2.149307733,2.054067621,2.025000542,2.081040803,2.189462195,2.313211289,2.40240595,2.433061143,2.387696103,2.293116811,2.187683876,2.102969323,2.041359054,2.01278982,2.00628287,2.002382597,1.990144672,1.974760178,1.953679082,,,,,,
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,3571205,3668104,3768483,3871492,3975956,4081030,4186499,4292563,4399324,4506991,4615839,4725547,4836217,4949051,5065661,5187060,5314248,5446641,5581762,5716161,5847586,5974629,6098621,6223377,6354245,6494903,6646895,6808514,6976201,7144776,7310507,7472200,7631002,7788379,7946731,8107775,8271760,8438029,8606316,8776109,8947000,9119000,9292000,9466000,9642000,9818000
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2.755731777,2.828803595,2.88684746,2.91837315,2.918952024,2.896049532,2.865457648,2.831791001,2.785970618,2.72888725,2.664064715,2.592646059,2.521296543,2.455643546,2.398241516,2.345754892,2.292806457,2.23499076,2.171857827,2.102131341,2.027708224,1.957772257,1.889000794,1.809659732,1.717219568,1.619245662,1.518486779,1.430860613,1.372056297,1.350354378,1.354323861,1.366354548,1.372544496,1.372824764,1.361597664,1.342858435,1.323677576,1.307316991,1.287844517,1.265167271,,,,,,
Paraguay,PRY,"Population, total",SP.POP.TOTL,3181625,3272912,3368773,3468535,3571272,3676210,3783074,3891734,4001681,4112386,4223415,4334345,4445016,4555521,4666094,4776843,4887632,4998100,5107839,5216349,5323201,5428444,5531962,5632983,5730549,5824096,5913209,5998427,6081296,6163972,6248020,6333976,6421512,6510276,6599526,6688746,6777872,6867062,6956071,7044636,7133000,7220000,7306000,7391000,7475000,7558000
Peru,PER,Population growth (annual %),SP.POP.GROW,2.505667714,2.464217015,2.42253045,2.384074825,2.350170049,2.318321554,2.287473547,2.252686776,2.209093775,2.154674402,2.093396569,2.022524479,1.954108587,1.903296205,1.875981059,1.859853062,1.853820028,1.829860048,1.757924761,1.624545224,1.452875982,1.274316577,1.119423875,0.995940286,0.916382108,0.871984041,0.843022977,0.818629744,0.805922327,0.803205826,0.812933092,0.811930737,0.825138039,0.901475426,1.056972861,1.256186053,1.483160681,1.661934247,1.718246517,1.616157197,,,,,,
Peru,PER,"Population, total",SP.POP.TOTL,17547610,17985393,18426415,18870993,19319746,19772872,20230384,20691283,21153459,21614193,22071433,22522378,22966818,23408131,23851408,24299160,24753824,25210954,25658062,26078293,26459944,26799285,27100968,27372226,27624213,27866145,28102056,28333052,28562317,28792655,29027674,29264318,29506788,29773987,30090359,30470734,30926032,31444297,31989256,32510453,32972000,33359000,33684000,33966000,34236000,34517000
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2.735457202,2.739080003,2.73730212,2.731738823,2.721163819,2.705567991,2.689459879,2.669583055,2.638754419,2.595111067,2.543404105,2.488563478,2.436907815,2.391634288,2.355082381,2.324215253,2.291634668,2.256005533,2.222295652,2.190730728,2.1590432,2.132604802,2.101921201,2.051819246,1.977348825,1.889366661,1.793723347,1.711104341,1.65996179,1.649857391,1.666112353,1.691813951,1.704126853,1.692082958,1.646689216,1.579367402,1.507207616,1.445492801,1.39613428,1.363994679,,,,,,
Philippines,PHL,"Population, total",SP.POP.TOTL,47357743,48672838,50023563,51408912,52827040,54275822,55755355,57263836,58795001,60340767,61895160,63454786,65020116,66593904,68180859,69784088,71401749,73030884,74672014,76325927,77991755,79672873,81365258,83051971,84710542,86326250,87888675,89405482,90901965,92414158,93966780,95570047,97212638,98871552,100513138,102113212,103663927,105173264,106651922,108116615,109581000,111047000,112509000,113964000,115407000,116833000
Poland,POL,Population growth (annual %),SP.POP.GROW,0.923267472,0.907868488,0.920284572,0.937688926,0.904590692,0.803585475,0.681065577,0.564203449,0.414457483,0.361655505,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.010207303,,,,,,
Poland,POL,"Population, total",SP.POP.TOTL,35574150,35898587,36230481,36571808,36904134,37201885,37456119,37668045,37824487,37961529,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37970874,37919000,37865000,37806000,37740000,37663000,37576000
Portugal,PRT,Population growth (annual %),SP.POP.GROW,1.081432067,0.867080703,0.611332101,0.463965044,0.38455308,0.273538752,0.090953758,-0.026945439,-0.103951995,-0.145920471,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.565630442,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,0.185532267,0.180332441,0.196304384,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.160104021,-0.140172577,,,,,,
Portugal,PRT,"Population, total",SP.POP.TOTL,9766312,9851362,9911771,9957865,9996232,10023613,10032734,10030031,10019610,10005000,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10269417,10237000,10207000,10177000,10147000,10118000,10088000
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,1.189580284,1.13366199,1.070592227,1.022534059,0.993257484,0.976322961,0.959374955,0.942762657,0.92681889,0.909864623,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.759208258,-1.93497109,-2.418017622,-4.048391034,0.010646546,,,,,,
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,3206000,3242552,3277453,3311138,3344190,3377000,3409554,3441850,3473898,3505650,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3721525,3678732,3634488,3593077,3534874,3473232,3406672,3325286,3193354,3193694,3159000,3157000,3177000,3207000,3236000,3254000
Qatar,QAT,Population growth (annual %),SP.POP.GROW,8.615806597,10.33785142,11.14527001,10.94980201,9.834873514,8.32257094,6.989300279,5.955743797,4.957856338,3.995914336,3.110804717,2.298698914,1.636671765,1.2206308,1.103013602,1.254520448,1.754723957,2.418225475,2.988768608,3.373963474,3.780297533,3.73449167,4.118172767,6.18952516,9.978992947,13.87016276,16.70019074,17.5109483,16.47580277,14.14463415,11.48290073,9.232393296,7.574748356,6.201453325,5.114952657,4.239996291,3.397360191,2.615829323,2.068684466,1.795285051,,,,,,
